"","ID","prev","RA.mean","log.mean","filtN","ra","prevN","condition"
"ASV_729","ASV_729",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_730","ASV_730",0.166666666666667,1.23831035029323e-05,-4.90717049705385,"Retain","Discard","Discard","Both_Fail"
"ASV_731","ASV_731",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_734","ASV_734",0.666666666666667,0.000187762577436471,-3.72639096176293,"Retain","Discard","Discard","Both_Fail"
"ASV_735","ASV_735",0.333333333333333,0.000149360095772777,-3.8257654165803,"Retain","Discard","Discard","Both_Fail"
"ASV_738","ASV_738",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_739","ASV_739",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_744","ASV_744",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_745","ASV_745",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_749","ASV_749",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_752","ASV_752",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_754","ASV_754",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_757","ASV_757",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_759","ASV_759",0.166666666666667,8.8155435664163e-05,-4.05475090394129,"Retain","Discard","Discard","Both_Fail"
"ASV_760","ASV_760",0.333333333333333,8.60669081833235e-05,-4.06516379809208,"Retain","Discard","Discard","Both_Fail"
"ASV_763","ASV_763",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_764","ASV_764",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_765","ASV_765",1,0.00077818695479407,-3.10891605380526,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_766","ASV_766",1,0.000299269984284095,-3.52393683916877,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_767","ASV_767",0.166666666666667,1.76917788830927e-05,-4.75222849720503,"Retain","Discard","Discard","Both_Fail"
"ASV_768","ASV_768",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_770","ASV_770",0.166666666666667,0.000419619873761416,-3.37714395122079,"Retain","Discard","Discard","Both_Fail"
"ASV_773","ASV_773",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_774","ASV_774",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_779","ASV_779",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_780","ASV_780",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_781","ASV_781",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_782","ASV_782",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_784","ASV_784",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_788","ASV_788",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_789","ASV_789",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_792","ASV_792",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_793","ASV_793",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_794","ASV_794",1,0.00047370505536679,-3.32449198046903,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_795","ASV_795",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_799","ASV_799",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_801","ASV_801",1,0.000348357246815697,-3.45797515048227,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_803","ASV_803",0.833333333333333,0.000641748498595306,-3.19263513871033,"Retain","Discard","Discard","Both_Fail"
"ASV_805","ASV_805",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_806","ASV_806",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_807","ASV_807",0.666666666666667,0.000232586865003046,-3.6334148150494,"Retain","Discard","Discard","Both_Fail"
"ASV_808","ASV_808",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_810","ASV_810",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_811","ASV_811",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_812","ASV_812",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_814","ASV_814",0.333333333333333,0.000115469123796044,-3.93753412969096,"Retain","Discard","Discard","Both_Fail"
"ASV_815","ASV_815",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_817","ASV_817",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_821","ASV_821",0.166666666666667,1.41048697062661e-05,-4.85063092128536,"Retain","Discard","Discard","Both_Fail"
"ASV_822","ASV_822",0.166666666666667,0.000109312740223562,-3.96132921877905,"Retain","Discard","Discard","Both_Fail"
"ASV_823","ASV_823",0.166666666666667,1.05786522796996e-05,-4.97556965789366,"Retain","Discard","Discard","Both_Fail"
"ASV_829","ASV_829",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_831","ASV_831",0.166666666666667,4.58408265453648e-05,-4.33874756030649,"Retain","Discard","Discard","Both_Fail"
"ASV_832","ASV_832",0.333333333333333,0.000492884472455782,-3.30725486338918,"Retain","Discard","Discard","Both_Fail"
"ASV_834","ASV_834",1,0.000343338952971888,-3.46427692159301,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_835","ASV_835",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_837","ASV_837",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_839","ASV_839",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_844","ASV_844",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_847","ASV_847",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_848","ASV_848",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_855","ASV_855",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_856","ASV_856",0.166666666666667,3.87883916922317e-05,-4.4112982274551,"Retain","Discard","Discard","Both_Fail"
"ASV_857","ASV_857",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_858","ASV_858",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_859","ASV_859",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_860","ASV_860",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_862","ASV_862",0.166666666666667,1.20163422254266e-05,-4.92022771145693,"Retain","Discard","Discard","Both_Fail"
"ASV_863","ASV_863",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_868","ASV_868",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_871","ASV_871",1,0.000619081430205236,-3.20825222276847,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_872","ASV_872",0.166666666666667,8.110300081103e-05,-4.09096307659573,"Retain","Discard","Discard","Both_Fail"
"ASV_873","ASV_873",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_875","ASV_875",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_877","ASV_877",0.5,0.000390399261426571,-3.40849101262079,"Retain","Discard","Discard","Both_Fail"
"ASV_878","ASV_878",0.166666666666667,3.87883916922317e-05,-4.4112982274551,"Retain","Discard","Discard","Both_Fail"
"ASV_879","ASV_879",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_880","ASV_880",0.833333333333333,0.000378272507026927,-3.4221952222293,"Retain","Discard","Discard","Both_Fail"
"ASV_881","ASV_881",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_886","ASV_886",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_888","ASV_888",0.5,0.000255123338434906,-3.59324981073604,"Retain","Discard","Discard","Both_Fail"
"ASV_890","ASV_890",0.833333333333333,0.000428083198098823,-3.36847181751996,"Retain","Discard","Discard","Both_Fail"
"ASV_892","ASV_892",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_894","ASV_894",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_895","ASV_895",0.166666666666667,0.000112838957650129,-3.94754093429342,"Retain","Discard","Discard","Both_Fail"
"ASV_899","ASV_899",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_900","ASV_900",0.166666666666667,7.20980533525595e-06,-5.14207646107328,"Retain","Discard","Discard","Both_Fail"
"ASV_902","ASV_902",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_909","ASV_909",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_913","ASV_913",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_914","ASV_914",0.166666666666667,4.23146091187983e-05,-4.3735096665657,"Retain","Discard","Discard","Both_Fail"
"ASV_915","ASV_915",0.166666666666667,4.23146091187983e-05,-4.3735096665657,"Retain","Discard","Discard","Both_Fail"
"ASV_917","ASV_917",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_920","ASV_920",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_921","ASV_921",0.833333333333333,0.000176367023402355,-3.75358261474392,"Retain","Discard","Discard","Both_Fail"
"ASV_923","ASV_923",0.5,0.000110385244714481,-3.95708897522413,"Retain","Discard","Discard","Both_Fail"
"ASV_924","ASV_924",0.5,0.000141100436734943,-3.85047164201261,"Retain","Discard","Discard","Both_Fail"
"ASV_926","ASV_926",0.166666666666667,1.09543903005447e-05,-4.96041178939289,"Retain","Discard","Discard","Both_Fail"
"ASV_927","ASV_927",0.833333333333333,0.000358451495220496,-3.44556960368733,"Retain","Discard","Discard","Both_Fail"
"ASV_929","ASV_929",0.166666666666667,9.63986346447929e-05,-4.01592911724272,"Retain","Discard","Discard","Both_Fail"
"ASV_930","ASV_930",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_931","ASV_931",0.666666666666667,0.000208984508855484,-3.67988590512303,"Retain","Discard","Discard","Both_Fail"
"ASV_933","ASV_933",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_934","ASV_934",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_935","ASV_935",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_937","ASV_937",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_938","ASV_938",0.166666666666667,0.000124880049426209,-3.90350693805642,"Retain","Discard","Discard","Both_Fail"
"ASV_939","ASV_939",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_942","ASV_942",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_943","ASV_943",0.5,0.000239242229893093,-3.6211621583342,"Retain","Discard","Discard","Both_Fail"
"ASV_944","ASV_944",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_945","ASV_945",0.333333333333333,7.82062653129551e-05,-4.10675845305463,"Retain","Discard","Discard","Both_Fail"
"ASV_948","ASV_948",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_949","ASV_949",0.333333333333333,8.25800269003963e-05,-4.08312497999012,"Retain","Discard","Discard","Both_Fail"
"ASV_950","ASV_950",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_956","ASV_956",0.5,0.000306642499798092,-3.51336765330206,"Retain","Discard","Discard","Both_Fail"
"ASV_957","ASV_957",1,0.000283729191119847,-3.54709598006565,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_958","ASV_958",0.333333333333333,5.87723484694087e-05,-4.23082695507551,"Retain","Discard","Discard","Both_Fail"
"ASV_959","ASV_959",0.833333333333333,0.000206853447816556,-3.6843372359228,"Retain","Discard","Discard","Both_Fail"
"ASV_960","ASV_960",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_963","ASV_963",0.166666666666667,0.00018985820716174,-3.72157062450251,"Retain","Discard","Discard","Both_Fail"
"ASV_966","ASV_966",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_969","ASV_969",0.5,0.000124332766783535,-3.90541440186549,"Retain","Discard","Discard","Both_Fail"
"ASV_972","ASV_972",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_973","ASV_973",0.166666666666667,3.52621742656652e-06,-5.45269091261332,"Retain","Discard","Discard","Both_Fail"
"ASV_975","ASV_975",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_978","ASV_978",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_980","ASV_980",0.166666666666667,0.000116365175076695,-3.93417697273544,"Retain","Discard","Discard","Both_Fail"
"ASV_981","ASV_981",0.166666666666667,3.52621742656652e-05,-4.45269091261332,"Retain","Discard","Discard","Both_Fail"
"ASV_983","ASV_983",0.166666666666667,1.26369849164948e-05,-4.89835653288327,"Retain","Discard","Discard","Both_Fail"
"ASV_986","ASV_986",0.333333333333333,0.000242913900018339,-3.6145476332865,"Retain","Discard","Discard","Both_Fail"
"ASV_992","ASV_992",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_994","ASV_994",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_998","ASV_998",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1000","ASV_1000",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1005","ASV_1005",0.166666666666667,2.82097394125322e-05,-4.54960092562138,"Retain","Discard","Discard","Both_Fail"
"ASV_1008","ASV_1008",0.833333333333333,0.000198269186715329,-3.70274477484819,"Retain","Discard","Discard","Both_Fail"
"ASV_1011","ASV_1011",0.166666666666667,7.05243485313304e-06,-5.15166091694934,"Retain","Discard","Discard","Both_Fail"
"ASV_1016","ASV_1016",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1017","ASV_1017",0.166666666666667,2.88392213410238e-05,-4.54001646974532,"Retain","Discard","Discard","Both_Fail"
"ASV_1019","ASV_1019",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1020","ASV_1020",0.333333333333333,7.68888574077349e-05,-4.11413659279882,"Retain","Discard","Discard","Both_Fail"
"ASV_1024","ASV_1024",0.166666666666667,1.92261475606825e-05,-4.716107728801,"Retain","Discard","Discard","Both_Fail"
"ASV_1028","ASV_1028",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1030","ASV_1030",0.166666666666667,3.72449270218518e-05,-4.42893287235064,"Retain","Discard","Discard","Both_Fail"
"ASV_1032","ASV_1032",0.5,0.00020854508491585,-3.68080004134478,"Retain","Discard","Discard","Both_Fail"
"ASV_1034","ASV_1034",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1035","ASV_1035",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1039","ASV_1039",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1041","ASV_1041",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1043","ASV_1043",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1045","ASV_1045",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1046","ASV_1046",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1048","ASV_1048",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1050","ASV_1050",0.5,0.000129147874461017,-3.88891273712866,"Retain","Discard","Discard","Both_Fail"
"ASV_1052","ASV_1052",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1053","ASV_1053",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1055","ASV_1055",0.166666666666667,4.32588320115357e-05,-4.36392521068964,"Retain","Discard","Discard","Both_Fail"
"ASV_1056","ASV_1056",0.333333333333333,0.000112817602043508,-3.94762313551242,"Retain","Discard","Discard","Both_Fail"
"ASV_1057","ASV_1057",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1058","ASV_1058",0.333333333333333,6.0321434272476e-05,-4.21952834072554,"Retain","Discard","Discard","Both_Fail"
"ASV_1061","ASV_1061",0.5,0.000343511085706653,-3.46405924293182,"Retain","Discard","Discard","Both_Fail"
"ASV_1062","ASV_1062",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1071","ASV_1071",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1076","ASV_1076",0.5,9.4838199351388e-05,-4.02301670036213,"Retain","Discard","Discard","Both_Fail"
"ASV_1077","ASV_1077",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1078","ASV_1078",0.833333333333333,0.000316248414582373,-3.49997164301724,"Retain","Discard","Discard","Both_Fail"
"ASV_1080","ASV_1080",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1082","ASV_1082",0.333333333333333,9.00652370562588e-05,-4.04544280355888,"Retain","Discard","Discard","Both_Fail"
"ASV_1086","ASV_1086",0.166666666666667,0.000130470044782961,-3.88448918854633,"Retain","Discard","Discard","Both_Fail"
"ASV_1088","ASV_1088",0.333333333333333,7.66112048851052e-05,-4.11570770734003,"Retain","Discard","Discard","Both_Fail"
"ASV_1089","ASV_1089",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1092","ASV_1092",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1094","ASV_1094",0.166666666666667,7.75767833844635e-05,-4.11026823179112,"Retain","Discard","Discard","Both_Fail"
"ASV_1097","ASV_1097",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1099","ASV_1099",0.833333333333333,0.000180070021122799,-3.74455858448568,"Retain","Discard","Discard","Both_Fail"
"ASV_1102","ASV_1102",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1103","ASV_1103",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1104","ASV_1104",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1105","ASV_1105",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1112","ASV_1112",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1113","ASV_1113",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1115","ASV_1115",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1116","ASV_1116",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1119","ASV_1119",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1121","ASV_1121",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1122","ASV_1122",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1124","ASV_1124",1,0.000159364778747813,-3.79760765587388,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1126","ASV_1126",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1128","ASV_1128",0.5,0.000153213008471081,-3.81470435959005,"Retain","Discard","Discard","Both_Fail"
"ASV_1129","ASV_1129",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1131","ASV_1131",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1134","ASV_1134",0.166666666666667,7.05243485313304e-05,-4.15166091694934,"Retain","Discard","Discard","Both_Fail"
"ASV_1136","ASV_1136",0.166666666666667,2.97194484070376e-05,-4.52695925534225,"Retain","Discard","Discard","Both_Fail"
"ASV_1137","ASV_1137",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1138","ASV_1138",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1140","ASV_1140",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1142","ASV_1142",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1144","ASV_1144",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1148","ASV_1148",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1149","ASV_1149",0.166666666666667,3.17359568390987e-05,-4.498448403174,"Retain","Discard","Discard","Both_Fail"
"ASV_1150","ASV_1150",0.333333333333333,4.77666612691178e-05,-4.32087511339683,"Retain","Discard","Discard","Both_Fail"
"ASV_1151","ASV_1151",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1153","ASV_1153",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1155","ASV_1155",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1163","ASV_1163",0.166666666666667,9.90648280234586e-06,-5.00408051006191,"Retain","Discard","Discard","Both_Fail"
"ASV_1164","ASV_1164",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1169","ASV_1169",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1170","ASV_1170",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1171","ASV_1171",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1173","ASV_1173",0.166666666666667,9.16349659216992e-05,-4.03793877732288,"Retain","Discard","Discard","Both_Fail"
"ASV_1174","ASV_1174",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1176","ASV_1176",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1177","ASV_1177",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1178","ASV_1178",1,0.000288523125775264,-3.53981937143693,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1182","ASV_1182",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1184","ASV_1184",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1188","ASV_1188",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1190","ASV_1190",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1191","ASV_1191",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1192","ASV_1192",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1194","ASV_1194",0.166666666666667,4.8926072704144e-05,-4.31045964365906,"Retain","Discard","Discard","Both_Fail"
"ASV_1196","ASV_1196",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1197","ASV_1197",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1203","ASV_1203",0.333333333333333,3.95812212565921e-05,-4.40251081000793,"Retain","Discard","Discard","Both_Fail"
"ASV_1204","ASV_1204",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1206","ASV_1206",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1209","ASV_1209",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1210","ASV_1210",0.333333333333333,8.40359536136998e-05,-4.07553486732688,"Retain","Discard","Discard","Both_Fail"
"ASV_1211","ASV_1211",1,0.000288897073221,-3.53925685791492,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1213","ASV_1213",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1217","ASV_1217",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1218","ASV_1218",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1219","ASV_1219",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1225","ASV_1225",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1227","ASV_1227",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1228","ASV_1228",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1229","ASV_1229",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1230","ASV_1230",0.333333333333333,7.74727207325023e-05,-4.11085119195681,"Retain","Discard","Discard","Both_Fail"
"ASV_1239","ASV_1239",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1243","ASV_1243",0.166666666666667,3.17359568390987e-05,-4.498448403174,"Retain","Discard","Discard","Both_Fail"
"ASV_1244","ASV_1244",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1247","ASV_1247",0.166666666666667,4.23146091187983e-05,-4.3735096665657,"Retain","Discard","Discard","Both_Fail"
"ASV_1249","ASV_1249",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1250","ASV_1250",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1252","ASV_1252",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1255","ASV_1255",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1256","ASV_1256",1,0.000166687045188852,-3.77809815195137,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_1258","ASV_1258",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1261","ASV_1261",0.666666666666667,0.00016843273782073,-3.77357349197497,"Retain","Discard","Discard","Both_Fail"
"ASV_1262","ASV_1262",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1264","ASV_1264",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1265","ASV_1265",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1267","ASV_1267",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1269","ASV_1269",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1273","ASV_1273",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1276","ASV_1276",0.166666666666667,3.17359568390987e-05,-4.498448403174,"Retain","Discard","Discard","Both_Fail"
"ASV_1282","ASV_1282",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1284","ASV_1284",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1298","ASV_1298",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1301","ASV_1301",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1302","ASV_1302",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1303","ASV_1303",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1306","ASV_1306",0.166666666666667,7.42986210175939e-06,-5.12901924667021,"Retain","Discard","Discard","Both_Fail"
"ASV_1309","ASV_1309",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1315","ASV_1315",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1320","ASV_1320",0.166666666666667,1.09543903005447e-05,-4.96041178939289,"Retain","Discard","Discard","Both_Fail"
"ASV_1321","ASV_1321",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1322","ASV_1322",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1323","ASV_1323",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1331","ASV_1331",0.666666666666667,0.000173836140329101,-3.75985992918858,"Retain","Discard","Discard","Both_Fail"
"ASV_1333","ASV_1333",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1336","ASV_1336",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1337","ASV_1337",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1344","ASV_1344",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1346","ASV_1346",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1347","ASV_1347",0.5,9.08707000358008e-05,-4.04157612628319,"Retain","Discard","Discard","Both_Fail"
"ASV_1351","ASV_1351",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_1352","ASV_1352",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
