"","ID","prev","RA.mean","log.mean","filtN","ra","prevN","condition"
"ASV_3630","ASV_3630",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3654","ASV_3654",0.333333333333333,0.000129493314340148,-3.88775265335983,"Retain","Discard","Discard","Both_Fail"
"ASV_3687","ASV_3687",1,0.000115165669621887,-3.93867696289008,"Retain","Discard","Retain","Only_prevN_pass"
"ASV_3727","ASV_3727",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_3859","ASV_3859",0.333333333333333,6.1386202188394e-05,-4.2119292345077,"Retain","Discard","Discard","Both_Fail"
"ASV_3890","ASV_3890",0.166666666666667,2.95202080584264e-06,-5.5298805859307,"Retain","Discard","Discard","Both_Fail"
"ASV_3980","ASV_3980",0.166666666666667,8.85606241752792e-06,-5.05275933121104,"Retain","Discard","Discard","Both_Fail"
"ASV_4017","ASV_4017",0.833333333333333,0.000105196874012715,-3.97799716530775,"Retain","Discard","Discard","Both_Fail"
"ASV_4119","ASV_4119",0.166666666666667,5.90404161168528e-06,-5.22885059026672,"Retain","Discard","Discard","Both_Fail"
"ASV_4179","ASV_4179",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_4485","ASV_4485",0.333333333333333,7.85463674478786e-06,-5.10487389507749,"Retain","Discard","Discard","Both_Fail"
"ASV_4592","ASV_4592",0.833333333333333,9.65008230158559e-05,-4.01546898272128,"Retain","Discard","Discard","Both_Fail"
"ASV_5643","ASV_5643",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
"ASV_5678","ASV_5678",0.5,3.7830904028906e-05,-4.42215328043408,"Retain","Discard","Discard","Both_Fail"
"ASV_5988","ASV_5988",0,0,-Inf,"Retain","Discard","Discard","Both_Fail"
